Orig Label	Perturbation	True NPN	N1	Sentence Raw Text
Y	3	N	ashes	In the third and final series of ashes to , Alex 's voiceover on the opening titles mentions time running out for her to get back home ( i.e. to the present day ) .
Y	3	N	ashes	ashes to Season 3 kicks off with the introduction of new DCI Jim Keats .
Y	3	N	ashes	"Forensic scientists and criminal investigators , however , should have their own version of the quote , something along the lines of : "" ashes to , dust to bug food . "" -When investigators attempt to solve a mysterious event involving sudden and unexpected death , they have to look at clues in order to piece together the events ."
Y	3	N	ashes	ashes to , Joe Sample ; Claus Ogerman Featuring Michael Brecker , Claus Ogerman &; Michael Brecker ; Flight of the Cosmic Hippo , Bela Fleck and the Flecktones ; Greenhouse , Yellowjackets ; Medicine . - Vocal .
Y	3	N	ashes	 11 ashes to ( Scary Monsters ) :  weird , funky bass line at the beginning almost turns you off , but then you keep going and by god you 've found gold , my friend !
Y	3	N	ashes	i am wandering ? ? through the storm ? ? through the night ? ? hear me all ? ? through the night ? ? take my hand ? ? precious lord ... ? ... ashes to , and dust to dust . know where we were going .
Y	3	N	ashes	ashes to , and dust to dust .
Y	3	N	ashes	"And now , as we 've all read , the book of God 's word : "" ashes to , dust our departed brother ... "" - Your dad wanted top billing or nothing . -"
Y	3	N	ashes	Oh , Lord , ashes to and dusk to dusk .
Y	3	N	ashes	ashes to , dust to dust .
Y	3	N	ashes	ashes to and dust to dust . ? ?
Y	3	N	ashes	"They are forever ... "" eternal , and everlasting . "" "" ashes to , dust to dust . "" sacrifice ?"
Y	3	N	ashes	ashes to ... dust to dust .
Y	3	N	ashes	ashes to and dust to dust ? ? ? ?
Y	3	N	ashes	"Your daddy must have really hated your guts . [Man] Bingo ! [People_grumbling] [Gaunt] "" ashes to , dust through the black hole of death , I fear no evil , for thou art with me . "" do n't see many natives around here . - Buteo , is it ? - Yes ."
Y	3	N	ashes	ashes to ? ?
Y	3	N	ashes	ashes to ? together ? ?
Y	3	N	ashes	You know , the whole ashes to , dust to dust thing .
Y	3	N	ashes	ashes to , Hercules .
Y	3	N	ashes	To blow away like grains of sand ashes to rust to dust
Y	3	N	ashes	"Banks , number 4317 . "" ashes to , dust to dust . "" May"
Y	3	N	ashes	ashes to , spirit to spirit Take his soul , banish this evil No !
Y	3	N	ashes	ashes to , spirit to spirit Take his soul , banish spirit to spirit Take his soul , banish this evil Prue .
Y	3	N	ashes	ashes to , spirit to spirit Take his soul ,
Y	3	N	ashes	ashes to , spirit to spirit Take his soul , banish this evil - Who are you ? - I was hoping to take you or your sister .
Y	3	N	ashes	ashes to ... , ... dust to dust .
Y	3	N	ashes	ashes to has been pulled . -
Y	3	N	ashes	ashes to , my movie !
Y	3	N	ashes	thank do n't get me , go to the blood bank understand this , man , it 's gon na be fun I 'm gon na suck you like a big capri-sun better come back and I 'll get some oh , my goodness , it 's the sun to ashes , to ashes to , to ashes ha ha Word .
Y	3	N	ashes	"Why ? "" ashes to , dust to dust ."
Y	3	N	ashes	"Yes , but the people of Wrottin-Powys are more your "" ashes to dust to dust "" variety . -"
Y	3	N	ashes	Help ! ... and so it is ... ashes to ... dust to dust ... in sure and certain hope of the Resurrection and the life of the world to come . - Goodbye , Betty .
Y	3	N	ashes	"Let 's make it official . "" ashes to , dust to dust . """
Y	3	N	ashes	ashes to , funk to funky
Y	3	N	ashes	That 's not helping at all . - ashes to , dust to dust .
Y	3	N	ashes	"Never have the words "" ashes to "" been more appropriate ."
Y	3	N	ashes	"Thanks . - "" ashes to ... "" - Doughnut to doughnut ."
Y	3	N	ashes	ashes to , smurf to smurf .
Y	3	N	ashes	So it 's ashes to # # Dirt to dirt # # Your blood 's full of OxyContin and vodka , friend # #
Y	3	N	ashes	Out on the road to nowhere # # ashes to # #
Y	3	N	ashes	ashes to , bitch !
Y	3	N	ashes	Well , ashes to , dust to chunky matter .
Y	3	N	ashes	She 's having fun so blast them * * ashes to and dust to dust * *
Y	3	N	ashes	ashes to , dust to dust , this sex strike go on much longer , Bishop T D Jakes gon na cuss .
Y	3	N	ashes	I 'll put it underneath this rhododendron tree , and that way will fertilize it . - K.J . : Okay . - ashes to .
Y	3	N	ashes	ashes to , dirt to dirt . - Mama !
Y	3	N	ashes	Fucking bum , get a job , you loser ! - ashes to .
Y	3	N	ashes	ashes to hope that dashes ? ?
Y	3	N	ashes	ashes to , bolts to bolts ...
Y	3	N	ashes	ashes to and dust to dust , et cetera to et cetera .
Y	3	N	ashes	ashes to , dust to ... Ambrose .
Y	3	N	ashes	@1HERMIT-BOB@2 : ashes to .
Y	3	N	ashes	"116 ( Geneva , Switzerland : World Health Organization , 1957 ) . * R. Kluger , ashes to : America 's Hundred-Year Cigarette War , the Public Health , and the Unabashed Triumph of Philip Morris ( New York , NY : Alfred A. Knopf , 1996 ) . * N. Rasmussen , "" Maurice Seevers , the stimulants , and the political economy of addiction in 105-123."
Y	3	N	assassin	For a split second their eyes met , assassin to .
Y	3	N	asshole	So what I 'm asking you to do is to place a phone call , asshole to . - Please calm down . -
Y	3	N	assignment	In any case , we will rely on the general arbitration practice that recognizes the legitimacy of the transaction between the legal entities of assignment to requirements . --
Y	3	N	assignment	For her entire adult life , McKenna has lived assignment to , avoiding making emotional attachments -- she does n't want to jeopardize the personal safety of anyone who is involved with her .
N	3	N	assistants	assistants to to assistants .
Y	3	N	asteroid	And then they left and let us fend for ourselves , jumping asteroid to , searching for supplies , bases , hunting our fellow students till only two fleets remain . # I 'm still playing games .
N	3	N	atheists	As far as I can tell , the main place accommodationism really exists is in scoldings delivered by atheists to .
Y	3	N	atoms	"My buffers fill with hydrogen , carbon , oxygen , nitrogen , with much-needed calcium and other trace minerals . "" atoms to either side of the orifice , "" dust to dust ."
N	3	N	atoms	In order to effect a pairing of all electrons and an even number of electron pairs , it was necessary to attach hydrogen atoms to belonging to neighborhoods or a moiety that is part of the molecule .
N	3	N	attainments	By providing infants and children with carefully designed learning tasks , and assessing the knowledge that is acquired ( via behavioral and/or neuroimaging methods ) , researchers have been able to go beyond descriptions of language attainments to .
N	3	N	attention	The Med -- ePhone systems is designed to meet patients have reported to receive data order using proprietary software algorithms an analyzed to operational to InforMedix Med -- Expert system , attention to , love and / and care managers are if a patient 's drugs will be missed or damage to health sinks .
N	3	N	attention	To define a disorder solely in terms of attention is a true leap forward , since for centuries nobody paid any attention to .
N	3	N	attention	So I want people to start paying attention to to their own prejudices , and then start putting their money where their mouth is out there in the world about products .
N	3	N	attention	I 'm a big fan of Tim Ferriss 's 4-Hour Workweek , which gives much attention to .
