Orig Label	Perturbation	True NPN	N1	Sentence Raw Text
Y	0	Y	ashes	PHOTO ( COLOR ) : After the Flood : Sealed off by the National Guard , the Lower Ninth could be accessed only by ' look and leave ' bus tours PHOTO ( COLOR ) : Ashes to Ashes : Lisa Moore and Larry Morgan return to what 's left of their Lower Ninth Ward home after the levees broke PHOTO ( COLOR ) : In Harm 's Way : Art dealer Charles Davis , pictured with his wife , Kent , rode out the storm in his Garden
Y	0	Y	ashes	"For subscription matters write to Natural History , P.O. Box 5000 , Harlan , IA 51593-0257. # I was pleased to see Christa Partain 's article on the invasive emerald ash borer "" Ashes to Ashes , "" 9- 10/12 , but disappointed that nothing -was said about other species of insects that depend on the trees and are probably doomed ."
Y	0	Y	ashes	Also nationwide , ashes to ashes the CDC says smoking rates are down but not enough .
Y	0	Y	ashes	You know , it 's even incorporated into common sayings like ashes to ashes and dust to dust .
Y	0	Y	ashes	Done particularly viciously in the season finale of Ashes to Ashes , when the car bomb that killed Alex 's parents turns out to have been planted by her father , who 'd suffered a psychotic break after his wife cheated on him ; it was originally intended to take out all three of them , and ten-year-old Alex only escaped
Y	0	Y	ashes	They die for snitching , n't said a word Just chalk and yellow tape with blood ' pon them shirts Ashes to ashes , his body back to the earth
Y	0	Y	ashes	As per the Ashes to Ashes finale , yep , everyone was in a copper 's purgatory , and Gene was the gatekeeper .
Y	0	Y	ashes	Ashes to Ashes A NASA satellite captures an ash plume and ash on snow on Russia 's Kamchatka Peninsula .
Y	0	Y	ashes	The second series and all of Ashes to Ashes was written accordingly .
Y	0	Y	ashes	In the third and final series of Ashes to Ashes , Alex 's voiceover on the opening titles mentions time running out for her to get back home ( i.e. to the present day ) .
Y	0	Y	ashes	Ashes to Ashes Season 3 kicks off with the introduction of new DCI Jim Keats .
Y	0	Y	ashes	"Forensic scientists and criminal investigators , however , should have their own version of the quote , something along the lines of : "" Ashes to ashes , dust to bug food . "" -When investigators attempt to solve a mysterious event involving sudden and unexpected death , they have to look at clues in order to piece together the events ."
Y	0	Y	ashes	Ashes to Ashes , Joe Sample ; Claus Ogerman Featuring Michael Brecker , Claus Ogerman &; Michael Brecker ; Flight of the Cosmic Hippo , Bela Fleck and the Flecktones ; Greenhouse , Yellowjackets ; Medicine . - Vocal .
Y	0	Y	ashes	 11 Ashes to Ashes ( Scary Monsters ) :  weird , funky bass line at the beginning almost turns you off , but then you keep going and by god you 've found gold , my friend !
Y	0	Y	ashes	i am wandering ? ? through the storm ? ? through the night ? ? hear me all ? ? through the night ? ? take my hand ? ? precious lord ... ? ... ashes to ashes , and dust to dust . know where we were going .
Y	0	Y	ashes	Ashes to ashes , and dust to dust .
Y	0	Y	ashes	"And now , as we 've all read , the book of God 's word : "" Ashes to ashes , dust our departed brother ... "" - Your dad wanted top billing or nothing . -"
Y	0	Y	ashes	Oh , Lord , ashes to ashes and dusk to dusk .
Y	0	Y	ashes	Ashes to Ashes , dust to dust .
Y	0	Y	ashes	Ashes to ashes and dust to dust . ? ?
Y	0	Y	ashes	"They are forever ... "" eternal , and everlasting . "" "" Ashes to ashes , dust to dust . "" sacrifice ?"
Y	0	Y	ashes	Ashes to ashes ... dust to dust .
Y	0	Y	ashes	Ashes to ashes and dust to dust ? ? ? ?
Y	0	Y	ashes	"Your daddy must have really hated your guts . [Man] Bingo ! [People_grumbling] [Gaunt] "" Ashes to ashes , dust through the black hole of death , I fear no evil , for thou art with me . "" do n't see many natives around here . - Buteo , is it ? - Yes ."
Y	0	Y	ashes	Ashes to ashes ? ?
Y	0	Y	ashes	Ashes to ashes ? together ? ?
Y	0	Y	ashes	You know , the whole ashes to ashes , dust to dust thing .
Y	0	Y	ashes	Ashes to ashes , Hercules .
Y	0	Y	ashes	To blow away like grains of sand Ashes to ashes rust to dust
Y	0	Y	ashes	"Banks , number 4317 . "" Ashes to ashes , dust to dust . "" May"
Y	0	Y	ashes	Ashes to ashes , spirit to spirit Take his soul , banish this evil No !
Y	0	Y	ashes	Ashes to ashes , spirit to spirit Take his soul , banish spirit to spirit Take his soul , banish this evil Prue .
Y	0	Y	ashes	Ashes to ashes , spirit to spirit Take his soul ,
Y	0	Y	ashes	Ashes to ashes , spirit to spirit Take his soul , banish this evil - Who are you ? - I was hoping to take you or your sister .
Y	0	Y	ashes	Ashes to ashes ... , ... dust to dust .
Y	0	Y	ashes	Ashes to Ashes has been pulled . -
Y	0	Y	ashes	Ashes to Ashes , my movie !
Y	0	Y	ashes	thank do n't get me , go to the blood bank understand this , man , it 's gon na be fun I 'm gon na suck you like a big capri-sun better come back and I 'll get some oh , my goodness , it 's the sun to ashes , to ashes to ashes , to ashes ha ha Word .
Y	0	Y	ashes	"Why ? "" Ashes to ashes , dust to dust ."
Y	0	Y	ashes	"Yes , but the people of Wrottin-Powys are more your "" ashes to ashes dust to dust "" variety . -"
Y	0	Y	ashes	Help ! ... and so it is ... ashes to ashes ... dust to dust ... in sure and certain hope of the Resurrection and the life of the world to come . - Goodbye , Betty .
Y	0	Y	ashes	"Let 's make it official . "" Ashes to ashes , dust to dust . """
Y	0	Y	ashes	Ashes to ashes , funk to funky
Y	0	Y	ashes	That 's not helping at all . - Ashes to ashes , dust to dust .
Y	0	Y	ashes	"Never have the words "" ashes to ashes "" been more appropriate ."
Y	0	Y	ashes	"Thanks . - "" Ashes to ashes ... "" - Doughnut to doughnut ."
Y	0	Y	ashes	Ashes to ashes , smurf to smurf .
Y	0	Y	ashes	So it 's ashes to ashes # # Dirt to dirt # # Your blood 's full of OxyContin and vodka , friend # #
Y	0	Y	ashes	Out on the road to nowhere # # Ashes to ashes # #
Y	0	Y	ashes	Ashes to ashes , bitch !
Y	0	Y	ashes	Well , ashes to ashes , dust to chunky matter .
Y	0	Y	ashes	She 's having fun so blast them * * Ashes to ashes and dust to dust * *
Y	0	Y	ashes	Ashes to ashes , dust to dust , this sex strike go on much longer , Bishop T D Jakes gon na cuss .
Y	0	Y	ashes	I 'll put it underneath this rhododendron tree , and that way will fertilize it . - K.J . : Okay . - Ashes to ashes .
Y	0	Y	ashes	Ashes to ashes , dirt to dirt . - Mama !
Y	0	Y	ashes	Fucking bum , get a job , you loser ! - Ashes to ashes .
Y	0	Y	ashes	Ashes to ashes hope that dashes ? ?
Y	0	Y	ashes	Ashes to ashes , bolts to bolts ...
Y	0	Y	ashes	Ashes to ashes and dust to dust , et cetera to et cetera .
Y	0	Y	ashes	Ashes to ashes , dust to ... Ambrose .
Y	0	Y	ashes	@1HERMIT-BOB@2 : Ashes to ashes .
Y	0	Y	ashes	"116 ( Geneva , Switzerland : World Health Organization , 1957 ) . * R. Kluger , Ashes to Ashes : America 's Hundred-Year Cigarette War , the Public Health , and the Unabashed Triumph of Philip Morris ( New York , NY : Alfred A. Knopf , 1996 ) . * N. Rasmussen , "" Maurice Seevers , the stimulants , and the political economy of addiction in 105-123."
Y	0	Y	assassin	For a split second their eyes met , assassin to assassin .
Y	0	Y	asshole	So what I 'm asking you to do is to place a phone call , asshole to asshole . - Please calm down . -
Y	0	Y	assignment	In any case , we will rely on the general arbitration practice that recognizes the legitimacy of the transaction between the legal entities of assignment to assignment requirements . --
